id,created_at,updated_at,TR_TARGET_ID,DRUG_ID,INTEGRITY_PATENT_ID,TARGET_NAME,DRUG_NAME,PRODUCT_CATEGORY,MOLECULAR_MECHANISM,CELLULAR_MECHANISM,UNDER_ACTIVE_DEVELOPMENT,HIGHEST_PHASE,INACTIVE_CONDITIONS,ORIGINATOR_ORGANIZATION,INACTIVE_ORGANIZATION,ACTIVE_CONDITIONS,SMILES,SEQUENCE,CAS_NUMBER,CORTELLIS_ID,ACTIVE_ORGANIZATION
201,2016-04-05 22:59:31.401583,2016-04-05 22:59:31.401583,63831690820993,757055,338997,Estrogen receptor,757055,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5ccc(c(c5)O)F.Cl,,,72095,
202,2016-04-05 22:59:31.408159,2016-04-05 22:59:31.408159,63831690820993,757054,338997,Estrogen receptor,757054,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCCN(C1)CCOc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cccc(c5)O.C(=O)(C(F)(F)F)O,,,72095,
203,2016-04-05 22:59:31.412619,2016-04-05 22:59:31.412619,63831690820993,757053,338997,Estrogen receptor,757053,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OCCN4CCC4)c5cccc(c5)O,,,72095,
204,2016-04-05 22:59:31.416600,2016-04-05 22:59:31.416600,63831690820993,757051,338997,Estrogen receptor,757051,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5ccc(cc5)O.Cl,,,72095,
205,2016-04-05 22:59:31.421698,2016-04-05 22:59:31.421698,63831690820993,757049,338997,Estrogen receptor,757049,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCCN1[C@@H](C)COc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cccc(c5)O.Cl,,,72095,
206,2016-04-05 22:59:31.426284,2016-04-05 22:59:31.426284,63831690820993,757045,338997,Estrogen receptor,757045,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OC[C@H](C)N4CCCCCC4)c5cccc(c5)O.C(=O)(C(F)(F)F)O,,,72095,
207,2016-04-05 22:59:31.431094,2016-04-05 22:59:31.431094,63831690820993,757041,338997,Estrogen receptor,757041,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,C[C@@H]1CCN(C1)CCOc2ccc(cc2)C3C(=C(c4cc(ccc4O3)O)C)c5cccc(c5)O.C(=O)(C(F)(F)F)O,,,72095,
208,2016-04-05 22:59:31.435488,2016-04-05 22:59:31.435488,63831690820993,757014,338997,Estrogen receptor,757014,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,Genentech,Genentech,,CC1=C(C(Oc2c1cc(cc2)O)c3ccc(cc3)OC[C@H](C)N4CCCCC4)c5cccc(c5)O.C(=O)(C(F)(F)F)O,,,72095,
209,2016-04-05 22:59:31.439664,2016-04-05 22:59:31.439664,63831690820993,755601,337376,Estrogen receptor,755601,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Preclinical,Diabetes,Janssen,Janssen,,CN1CC[C@@H]([C@H](C1)F)N2C(=O)/C(=C/c3ccc4c(c3)cnn4Cc5ccc(cc5C(F)(F)F)Cl)/SC2=O,,,Null,
210,2016-04-05 22:59:31.443711,2016-04-05 22:59:31.443711,63831690820993,755600,337376,Estrogen receptor,755600,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Preclinical,Diabetes,Janssen,Janssen,,CN1CC[C@H]([C@@H](C1)F)N2C(=O)/C(=C/c3ccc4c(c3)cnn4Cc5ccc(cc5C(F)(F)F)Cl)/SC2=O,,,Null,
211,2016-04-05 22:59:31.448023,2016-04-05 22:59:31.448023,63831690820993,755599,337376,Estrogen receptor,755599,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Preclinical,Diabetes,Janssen,Janssen,,c1cc2c(cc1/C=C\3/C(=O)N(C(=O)S3)C[C@H]4COCCN4)cnn2Cc5ccc(cc5C(F)(F)F)Cl,,,Null,
212,2016-04-05 22:59:31.452246,2016-04-05 22:59:31.452246,63831690820993,755598,337376,Estrogen receptor,755598,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Biological Testing,"Chronic obstructive pulmonary disease (COPD)
Atherosclerosis
Obesity
Diabetes
Cancer, breast
Bone disorders
Metabolic syndrome
Arthritis",Janssen,Janssen,,C[C@@H](CN1C(=O)/C(=C/c2ccc3c(c2)cnn3Cc4ccc(cc4C(F)(F)F)Cl)/SC1=O)N,,,Null,
213,2016-04-05 22:59:31.457078,2016-04-05 22:59:31.457078,63831690820993,755596,337376,Estrogen receptor,755596,Null,Selective Estrogen Receptor alpha Modulators (SERAM),Signal Transduction Modulators,N,Biological Testing,"Chronic obstructive pulmonary disease (COPD)
Atherosclerosis
Obesity
Diabetes
Cancer, breast
Bone disorders
Metabolic syndrome
Arthritis",Janssen,Janssen,,c1cc2c(cc1/C=C\3/C(=O)N(C(=O)S3)CCONC(=N)N)cnn2Cc4ccc(cc4C(F)(F)F)Cl,,,Null,
214,2016-04-05 22:59:31.461670,2016-04-05 22:59:31.461670,63831690820993,753380,,Estrogen receptor,753380,Null,Estrogen Receptor (ER) alpha Antagonists,Signal Transduction Modulators,N,Biological Testing,Cancer,"Dalhousie University
Katholieke Universiteit Leuven
University of Delhi
Acadia University","Dalhousie University
Katholieke Universiteit Leuven
University of Delhi
Acadia University",,CC1CCN(CC1)CCOc2ccc(cc2)Cc3c4ccccc4ccc3O,,,Null,
215,2016-04-05 22:59:31.466214,2016-04-05 22:59:31.466214,63831690820993,740846,322230,Estrogen receptor,740846,Steroids,Estrogen Receptor (ER) alpha Agonists,Signal Transduction Modulators,N,Biological Testing,"Hot flushes
Dryness, vulvovaginal
Endometriosis
Contraception
Cancer, breast
Osteoporosis",Bayer Schering Pharma,Bayer Schering Pharma,,C[C@]12CC[C@@H]3c4ccc5c(c4CC[C@H]3C16CCC2(CC6)O)cn[nH]5.Cl,,,Null,
216,2016-04-05 22:59:31.470510,2016-04-05 22:59:31.470510,63831690820993,739431,,Estrogen receptor,739431,Null,"Estrogen Receptor (ER) beta Agonists
Estrogen Receptor (ER) alpha Agonists",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","University of Witwatersrand
Technische Universiteit Eindhoven
Max-Planck-Gesellschaft","University of Witwatersrand
Technische Universiteit Eindhoven
Max-Planck-Gesellschaft",,c1cc2c(cc1O)CCN(C2)S(=O)(=O)C(F)(F)F,,,Null,
217,2016-04-05 22:59:31.475446,2016-04-05 22:59:31.475446,63831690820993,739430,,Estrogen receptor,739430,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of the ovary and female reproductive tract
Osteoporosis","University of Witwatersrand
Technische Universiteit Eindhoven
Max-Planck-Gesellschaft","University of Witwatersrand
Technische Universiteit Eindhoven
Max-Planck-Gesellschaft",,c1cc2c(cc1O)CCN(C2)C(=O)C(F)(F)Cl,,,Null,
218,2016-04-05 22:59:31.479977,2016-04-05 22:59:31.479977,63831690820993,733567,,Estrogen receptor,733567,"Platinum Complexes
Sterols",Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,"College of the North Atlantic (CNA)
Universite du Quebec, Trois-Rivieres
Memorial University of Newfoundland","College of the North Atlantic (CNA)
Universite du Quebec, Trois-Rivieres
Memorial University of Newfoundland",,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C[C@]([C@@H]2O)(CCCCCCCCNCCc5ccccn5)CO)O.Cl[Pt]Cl,,,Null,
219,2016-04-05 22:59:31.484287,2016-04-05 22:59:31.484287,63831690820993,733566,,Estrogen receptor,733566,"Platinum Complexes
Sterols",Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,Cancer,"College of the North Atlantic (CNA)
Universite du Quebec, Trois-Rivieres
Memorial University of Newfoundland","College of the North Atlantic (CNA)
Universite du Quebec, Trois-Rivieres
Memorial University of Newfoundland",,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C[C@@H]([C@@H]2O)CCCCCCCCNCCc5ccccn5)O.Cl[Pt]Cl,,,Null,
220,2016-04-05 22:59:31.488853,2016-04-05 22:59:31.488853,63831690820993,728904,,Estrogen receptor,728904,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands","Signal Transduction Modulators
Antioxidants",N,Biological Testing,Stroke,National Hellenic Research Foundation,National Hellenic Research Foundation,,CCC(CC)c1cc(cc(c1O)C(CC)CC)/C=C/c2cc(cc(c2)O)O,,,Null,
221,2016-04-05 22:59:31.493745,2016-04-05 22:59:31.493745,63831690820993,728902,,Estrogen receptor,728902,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands","Signal Transduction Modulators
Antioxidants",N,Biological Testing,Stroke,National Hellenic Research Foundation,National Hellenic Research Foundation,,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)/C=C/c2cc(cc(c2)O)O,,,Null,
222,2016-04-05 22:59:31.498309,2016-04-05 22:59:31.498309,63831690820993,728901,,Estrogen receptor,728901,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands","Signal Transduction Modulators
Antioxidants",N,Biological Testing,Stroke,National Hellenic Research Foundation,National Hellenic Research Foundation,,CCC(CC)c1cc(cc(c1O)C(CC)CC)/C=C/C=C/c2cc(cc(c2)O)O,,,Null,
223,2016-04-05 22:59:31.503602,2016-04-05 22:59:31.503602,63831690820993,727873,278405,Estrogen receptor,727873,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of Sexual Function, Breast and Reproduction
Inflammation
Osteoporosis",Shenyang Pharmaceutical University,Shenyang Pharmaceutical University,,c1cc(ccc1c2c3cc4c(cc3oc2C(=O)c5ccc(cc5)OCC(=O)N6CCCCC6)OCCC4)O,,,Null,
224,2016-04-05 22:59:31.508022,2016-04-05 22:59:31.508022,63831690820993,727871,278405,Estrogen receptor,727871,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of Sexual Function, Breast and Reproduction
Inflammation
Osteoporosis",Shenyang Pharmaceutical University,Shenyang Pharmaceutical University,,c1cc(ccc1c2c3cc4c(cc3oc2C(=O)c5ccc(cc5)OCC(=O)N6CCOCC6)OCCC4)O,,,Null,
225,2016-04-05 22:59:31.512808,2016-04-05 22:59:31.512808,63831690820993,727869,278405,Estrogen receptor,727869,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,"Cancer
Disorders of Sexual Function, Breast and Reproduction
Inflammation
Osteoporosis",Shenyang Pharmaceutical University,Shenyang Pharmaceutical University,,CN(C)CCOc1ccc(cc1)C(=O)c2c(c3cc4c(cc3o2)OCCC4)c5ccc(cc5)O,,,Null,
226,2016-04-05 22:59:31.519142,2016-04-05 22:59:31.519142,63831690820993,721417,,Estrogen receptor,721417,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Hormone replacement therapy,"University of Ottawa
Carleton University
University of Toronto
University of Illinois","University of Ottawa
Carleton University
University of Toronto
University of Illinois",,C[C@]12CCC(=C[C@H]1CC[C@@H]2O)c3ccc(cc3Cl)O,,,Null,
227,2016-04-05 22:59:31.523748,2016-04-05 22:59:31.523748,63831690820993,721415,,Estrogen receptor,721415,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Hormone replacement therapy,"University of Ottawa
Carleton University
University of Toronto
University of Illinois","University of Ottawa
Carleton University
University of Toronto
University of Illinois",,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]2O)c3ccc(cc3C(F)(F)F)O,,,Null,
228,2016-04-05 22:59:31.527768,2016-04-05 22:59:31.527768,63831690820993,721414,,Estrogen receptor,721414,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Hormone replacement therapy,"University of Ottawa
Carleton University
University of Toronto
University of Illinois","University of Ottawa
Carleton University
University of Toronto
University of Illinois",,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]2O)c3ccc(cc3Cl)O,,,Null,
229,2016-04-05 22:59:31.532145,2016-04-05 22:59:31.532145,63831690820993,721412,,Estrogen receptor,721412,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Hormone replacement therapy,"University of Ottawa
Carleton University
University of Toronto
University of Illinois","University of Ottawa
Carleton University
University of Toronto
University of Illinois",,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]2O)c3ccc(cc3F)O,,,Null,
230,2016-04-05 22:59:31.536525,2016-04-05 22:59:31.536525,63831690820993,720473,,Estrogen receptor,720473,Steroids,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteoporosis",University of Kentucky,University of Kentucky,,C[C@@]12/C(=N/NC(=O)C[n+]3ccc(cc3)NC(=O)CCCCCCCCCCC(=O)Nc4cc[n+](cc4)CC(=O)N/N=C\5/[C@@]6([C@H]([C@H]7[C@@H](c8c(cc(cc8)O)CC7)CC6)CC5)C)/CC[C@H]1[C@H]9[C@@H](c1c(cc(cc1)O)CC9)CC2.[Cl-].[Cl-],,,Null,
231,2016-04-05 22:59:31.540876,2016-04-05 22:59:31.540876,63831690820993,717924,409622,Estrogen receptor,Org-44920,Steroids,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists
Progesterone Receptor Agonists
Estrogen Receptor (ER) alpha Antagonists
Progesterone Receptor Antagonists
Androgen Receptor Antagonists",Signal Transduction Modulators,N,Biological Testing,Endometriosis,Merck & Co.,Merck & Co.,,CCC[C@@H]1Cc2cc(ccc2[C@@H]3[C@@H]1[C@@H]4C[C@H]5CCC(=O)C[C@]5([C@]4(CC3)C)O)O,,,Null,
232,2016-04-05 22:59:31.545022,2016-04-05 22:59:31.545022,63831690820993,717868,,Estrogen receptor,717868,Steroids,"Estrogen Receptor (ER) alpha Agonists
Estrogen Receptor (ER) beta Antagonists",Signal Transduction Modulators,N,Biological Testing,Cancer,"Academy of Sciences of Czech Republic
Institute of Molecular Genetics ASCR
Charles University in Prague","Academy of Sciences of Czech Republic
Institute of Molecular Genetics ASCR
Charles University in Prague",,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(/C=C/CC(C(C(F)(F)F)(F)F)(F)F)O)O,,,Null,
233,2016-04-05 22:59:31.555939,2016-04-05 22:59:31.555939,63831690820993,717866,,Estrogen receptor,717866,Steroids,Estrogen Receptor (ER) alpha Agonists,Signal Transduction Modulators,N,Biological Testing,Cancer,"Academy of Sciences of Czech Republic
Institute of Molecular Genetics ASCR
Charles University in Prague","Academy of Sciences of Czech Republic
Institute of Molecular Genetics ASCR
Charles University in Prague",,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C/C=C/CC(C(F)(F)F)(C(F)(F)F)F)O)O,,,Null,
234,2016-04-05 22:59:31.564187,2016-04-05 22:59:31.564187,63831690820993,709987,278094,Estrogen receptor,SS-1021,Prodrugs,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteoporosis","State University of New York, Albany","State University of New York, Albany",,c1ccc(cc1)/C(=C(\c2ccc(cc2)/C=C/C(=O)O)/c3ccc(cc3)OP(=O)(O)O)/CCCl,,,Null,
235,2016-04-05 22:59:31.568578,2016-04-05 22:59:31.568578,63831690820993,708917,,Estrogen receptor,DRL-527,Null,"Estrogen Receptor (ER) beta Antagonists
Estrogen Receptor (ER) alpha Antagonists",Signal Transduction Modulators,N,Biological Testing,Cancer,University of Delaware (UD),University of Delaware (UD),,c1cc(ccc1c2c(c3ccc(cc3s2)/C=C/C(=O)O)C(=O)c4ccc(cc4)OCCN5CCCCC5)O,,,Null,
236,2016-04-05 22:59:31.573427,2016-04-05 22:59:31.573427,63831690820993,703422,,Estrogen receptor,703422,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Cancer,"Universitaet Bonn
Leopold-Franzens Universitaet Innsbruck
Freie Universitaet Berlin (FU Berlin)","Universitaet Bonn
Leopold-Franzens Universitaet Innsbruck
Freie Universitaet Berlin (FU Berlin)",,c1ccc(cc1)c2nc3cc(ccc3n2Cc4ccc(cc4)OCCN5CCCCC5)O,,,Null,
237,2016-04-05 22:59:31.577534,2016-04-05 22:59:31.577534,63831690820993,700924,249924,Estrogen receptor,TPSF-97998,Null,Estrogen Receptor (ER) alpha Antagonists,Signal Transduction Modulators,N,Biological Testing,"Cancer, breast",University of Illinois,University of Illinois,,Cn1c2c(c(=S)n(c1=O)C)[nH]c(n2)SCCCC(=O)c3ccc(cc3)F,,,Null,
238,2016-04-05 22:59:31.582393,2016-04-05 22:59:31.582393,63831690820993,700444,340577,Estrogen receptor,Broussonin A,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands
Aromatase Inhibitors",Signal Transduction Modulators,N,Biological Testing,"Cancer
Infection, fungal
Disorders of the ovary and female reproductive tract",,"University of Illinois at Chicago
Sejong University",,COc1ccc(c(c1)O)CCCc2ccc(cc2)O,,,Null,
239,2016-04-05 22:59:31.586847,2016-04-05 22:59:31.586847,63831690820993,697451,,Estrogen receptor,697451,Null,"Estrogen Receptor (ER) beta Ligands
Selective Estrogen Receptor Destabilizers (SERD)
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Cancer,University of Illinois,University of Illinois,,c1cc(ccc1/C=C/C(=O)O)C(=C2CCCCC2)c3ccc(cc3)O,,,Null,
240,2016-04-05 22:59:31.591707,2016-04-05 22:59:31.591707,63831690820993,697450,,Estrogen receptor,697450,Null,"Estrogen Receptor (ER) beta Ligands
Selective Estrogen Receptor Destabilizers (SERD)
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Biological Testing,Cancer,University of Illinois,University of Illinois,,c1cc(ccc1/C=C/C(=O)O)C(=C2C3CCCC2CCC3)c4ccc(cc4)O,,,Null,
241,2016-04-05 22:59:31.596634,2016-04-05 22:59:31.596634,63831690820993,694457,,Estrogen receptor,7EqCD,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,NOT DETERMINED,University of Illinois at Chicago,University of Illinois at Chicago,,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CCC2(c5cn(nn5)C[C@@H]6[C@@H]7[C@@H]([C@H]([C@H](O6)O[C@@H]8[C@H](O[C@@H]([C@@H]([C@H]8O)O)O[C@@H]9[C@H](O[C@@H]([C@@H]([C@H]9O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O[C@@H]1[C@H](O[C@H](O7)[C@@H]([C@H]1O)O)Cn1cc(nn1)C1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)O)Cn1cc(nn1)C1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)O)Cn1cc(nn1)C1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)O)Cn1cc(nn1)C1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)O)Cn1cc(nn1)C1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)O)Cn1cc(nn1)C1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCc2c1ccc(c2)O)C)O)O)O)O)O,,,Null,
242,2016-04-05 22:59:31.604298,2016-04-05 22:59:31.604298,63831690820993,692302,548778,Estrogen receptor,NDC-1308,Null,"Estrogen Receptor (ER) beta Agonists
Estrogen Receptor (ER) alpha Agonists",Signal Transduction Modulators,Y,Preclinical,Cancer,Endece,,Multiple sclerosis,C[C@]12CC[C@@H]3c4ccc(cc4[C@@H](C[C@H]3[C@@H]1CC[C@@H]2O)CCCCCCOC)O,,,Null,Endece
243,2016-04-05 22:59:31.608972,2016-04-05 22:59:31.608972,63831690820993,690061,248342,Estrogen receptor,690061,"Estrogens
Steroids",Estrogen Receptor (ER) alpha Agonists,Signal Transduction Modulators,N,Biological Testing,"Hot flushes
Endometriosis
Cancer, breast
Osteoporosis
Menopause",Bayer Schering Pharma,Bayer Schering Pharma,,C[C@]12CC[C@@H]3c4ccc5c(c4CC[C@H]3[C@@H]1CC[C@@H]2O)cn[nH]5,,,Null,
244,2016-04-05 22:59:31.614871,2016-04-05 22:59:31.614871,63831690820993,689279,233925,Estrogen receptor,YAK-01,Null,"Estrogen Receptor (ER) beta Agonists
Estrogen Receptor (ER) alpha Agonists
Drugs Acting on Glutamate Transporters",Signal Transduction Modulators,N,Biological Testing,"Stroke
Dementia, Alzheimer's type
Schizophrenia","Tokyo University of Science
National Institute of Health Sciences
University of Tokyo (UT)","Tokyo University of Science
National Institute of Health Sciences
University of Tokyo (UT)",,CCC(=C(c1ccccc1)c2ccc(cc2)O)CC,,,Null,
245,2016-04-05 22:59:31.620037,2016-04-05 22:59:31.620037,63831690820993,685824,,Estrogen receptor,685824,Steroids,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteoporosis",University of Illinois at Chicago,University of Illinois at Chicago,,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#Cc5ccc(cc5)N)O)O,,,Null,
246,2016-04-05 22:59:31.625483,2016-04-05 22:59:31.625483,63831690820993,685822,,Estrogen receptor,685822,Steroids,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,"Cancer
Osteoporosis",University of Illinois at Chicago,University of Illinois at Chicago,,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1CC[C@]2(C#Cc5ccc(cc5)CO)O)O,,,Null,
247,2016-04-05 22:59:31.630042,2016-04-05 22:59:31.630042,63831690820993,681710,278094,Estrogen receptor,SS-1020,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Preclinical,"Cancer, breast",State University of New York Stony Brook,State University of New York Stony Brook,,c1ccc(cc1)/C(=C(\c2ccc(cc2)/C=C/C(=O)O)/c3ccc(cc3)O)/CCCl,,,68270,
248,2016-04-05 22:59:31.635201,2016-04-05 22:59:31.635201,63831690820993,681452,112998,Estrogen receptor,681452,Null,Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Preclinical,"Cancer
Postmenopausal syndrome",Johnson & Johnson,Johnson & Johnson,,COc1ccc2c(c1)OCCC3=C2[C@H](Oc4c3ccc(c4)O)c5ccc(cc5)OCCN6CCCCC6,,,60913,
249,2016-04-05 22:59:31.640639,2016-04-05 22:59:31.640639,63831690820993,681451,112998,Estrogen receptor,681451,Null,"Estrogen Receptor (ER) beta Ligands
Estrogen Receptor (ER) alpha Ligands",Signal Transduction Modulators,N,Preclinical,"Cancer
Postmenopausal syndrome",Johnson & Johnson,Johnson & Johnson,,COc1ccc2c(c1)O[C@@H](C3=C2CCOc4c3ccc(c4)O)c5ccc(cc5)OCCN6CCCCC6,,,60913,
250,2016-04-05 22:59:31.645244,2016-04-05 22:59:31.645244,63831690820993,679913,242960,Estrogen receptor,PN-229,"Estrogens
Steroids
Sterols",Estrogen Receptor (ER) alpha Ligands,Signal Transduction Modulators,N,Biological Testing,"Cancer
Hormone replacement therapy
Inflammation","Institute Organic Chemistry Biochem ASCR
Institute of Molecular Genetics ASCR
Charles University in Prague","Institute Organic Chemistry Biochem ASCR
Institute of Molecular Genetics ASCR
Charles University in Prague",,Cc1ccc(cc1)S(=O)(=O)N2Cc3ccc(cc3C2)[C@@]4(CC[C@@H]5[C@@]4(CC[C@H]6[C@H]5CCc7c6ccc(c7)O)C)O,,,Null,
